id_venta,fecha,region,categoria,producto,vendedor,segmento_cliente,unidades,precio_unitario,descuento_pct,ingreso,costo,utilidad
2863,2023-10-03,Centro,Ropa,Zapatillas,Felipe Soto,Pyme,2,44150.0,0.0,88300.0,52980.0,35320.0
2864,2023-10-03,Norte,Hogar,Lampara LED,Ana Torres,Corporativo,6,10200.0,0.2,48960.0,36720.0,12240.0
2865,2023-10-03,Norte,Electronica,Cargador,Bruno Silva,Pyme,2,9010.0,0.05,17119.0,10812.0,6307.0
2866,2023-10-04,Centro,Ropa,Chaqueta,Isidora Munoz,Individual,5,33460.0,0.2,133840.0,100380.0,33460.0
2867,2023-10-04,Oeste,Electronica,Teclado,Felipe Soto,Pyme,2,13660.0,0.0,27320.0,16392.0,10928.0
2868,2023-10-04,Norte,Oficina,Cuaderno,Hugo Reyes,Individual,5,2020.0,0.15,8585.0,6060.0,2525.0
2869,2023-10-04,Centro,Deportes,Colchoneta Yoga,Diego Rojas,Corporativo,6,10640.0,0.0,63840.0,38304.0,25536.0
2870,2023-10-04,Sur,Ropa,Gorra,Bruno Silva,Corporativo,7,6260.0,0.2,35056.0,26292.0,8764.0
2871,2023-10-04,Este,Oficina,Silla Ergonomica,Ana Torres,,1,96740.0,0.0,96740.0,58044.0,38696.0
2872,2023-10-04,Oeste,Oficina,Cuaderno,Elena Vidal,Individual,2,1940.0,0.0,3880.0,2328.0,1552.0
2873,2023-10-04,Este,Electronica,Audifonos,Ana Torres,Pyme,6,14950.0,0.0,89700.0,53820.0,35880.0
2874,2023-10-04,Sur,Deportes,Mancuernas,Gabriela Nunez,Corporativo,7,19620.0,0.15,116739.0,82404.0,34335.0
2875,2023-10-04,Este,Hogar,Cafetera,Gabriela Nunez,Corporativo,7,29040.0,0.1,182952.0,121968.0,60984.0
2876,2023-10-04,Oeste,Deportes,Bototas Trekking,Hugo Reyes,,2,57520.0,0.15,97784.0,69024.0,28760.0
2877,2023-10-05,Oeste,Deportes,Colchoneta Yoga,Carla Diaz,Individual,2,10000.0,0.0,20000.0,12000.0,8000.0
2878,2023-10-05,Oeste,Ropa,Chaqueta,Isidora Munoz,Corporativo,6,41070.0,0.2,197136.0,147852.0,49284.0
2879,2023-10-05,Centro,Deportes,Balon Futbol,Elena Vidal,Individual,3,12640.0,0.1,34128.0,22752.0,11376.0
2880,2023-10-05,Centro,Electronica,Teclado,Javier Castro,Pyme,5,12740.0,0.15,54145.0,38220.0,15925.0
2881,2023-10-05,Sur,Electronica,Teclado,Hugo Reyes,Individual,4,13140.0,0.0,52560.0,31536.0,21024.0
2882,2023-10-05,Centro,Ropa,Camiseta,Hugo Reyes,Individual,6,7460.0,0.05,42522.0,26856.0,15666.0
2883,2023-10-05,Norte,Deportes,Bototas Trekking,Gabriela Nunez,Individual,1,53810.0,0.0,53810.0,32286.0,21524.0
2884,2023-10-05,Centro,Deportes,Colchoneta Yoga,Elena Vidal,Individual,3,9590.0,0.0,28770.0,17262.0,11508.0
2885,2023-10-05,Este,Deportes,Balon Futbol,Javier Castro,Individual,1,12850.0,0.0,12850.0,7710.0,5140.0
2886,2023-10-05,Este,Oficina,Escritorio,Bruno Silva,Pyme,7,106890.0,0.0,748230.0,448938.0,299292.0
2887,2023-10-05,Centro,Electronica,Teclado,Elena Vidal,Pyme,2,13120.0,0.0,26240.0,15744.0,10496.0
2888,2023-10-06,Centro,Deportes,Balon Futbol,Hugo Reyes,Corporativo,7,13660.0,0.2,76496.0,57372.0,19124.0
2889,2023-10-06,Este,Ropa,Gorra,Bruno Silva,Corporativo,3,6170.0,0.2,14808.0,11106.0,3702.0
2890,2023-10-06,Norte,Ropa,Gorra,Isidora Munoz,Pyme,7,6490.0,0.15,38616.0,27258.0,11358.0
2891,2023-10-06,Este,Deportes,Bototas Trekking,Diego Rojas,Individual,6,57390.0,0.1,309906.0,206604.0,103302.0
2892,2023-10-06,Sur,Deportes,Bototas Trekking,Carla Diaz,Pyme,2,48760.0,0.1,87768.0,58512.0,29256.0
2893,2023-10-06,Este,Hogar,Aspiradora,Elena Vidal,Pyme,7,70970.0,0.1,447111.0,298074.0,149037.0
2894,2023-10-06,Sur,Oficina,Silla Ergonomica,Felipe Soto,Corporativo,7,91930.0,0.2,514808.0,386106.0,128702.0
2895,2023-10-06,Oeste,Hogar,Aspiradora,Gabriela Nunez,Individual,6,81150.0,0.05,462555.0,292140.0,170415.0
2896,2023-10-07,Este,Hogar,Lampara LED,Carla Diaz,Pyme,1,9640.0,0.2,7712.0,5784.0,1928.0
2897,2023-10-07,Centro,Oficina,Impresora,Gabriela Nunez,Individual,5,72790.0,0.15,309358.0,218370.0,90988.0
2898,2023-10-07,Oeste,Oficina,Impresora,Ana Torres,Individual,3,72850.0,0.15,185768.0,131130.0,54638.0
2899,2023-10-07,Norte,Ropa,Chaqueta,Gabriela Nunez,Individual,4,38430.0,0.2,122976.0,92232.0,30744.0
2900,2023-10-07,Este,Oficina,Silla Ergonomica,Carla Diaz,Corporativo,3,93010.0,0.05,265078.0,167418.0,97660.0
2901,2023-10-07,Norte,Hogar,Ventilador,Diego Rojas,Individual,1,20700.0,0.0,20700.0,12420.0,8280.0
2902,2023-10-07,Este,Deportes,Bototas Trekking,Ana Torres,Individual,7,55120.0,0.0,385840.0,231504.0,154336.0
2903,2023-10-07,Centro,Electronica,Audifonos,Hugo Reyes,Individual,4,15910.0,0.0,63640.0,38184.0,25456.0
2904,2023-10-07,Este,Hogar,Lampara LED,Hugo Reyes,Pyme,2,9650.0,0.15,16405.0,11580.0,4825.0
2905,2023-10-07,Oeste,Electronica,Cargador,Ana Torres,Pyme,5,8400.0,0.0,42000.0,25200.0,16800.0
2906,2023-10-08,Oeste,Deportes,Colchoneta Yoga,Carla Diaz,Individual,2,10110.0,0.15,17187.0,12132.0,5055.0
2907,2023-10-08,Centro,Deportes,Colchoneta Yoga,Javier Castro,Individual,1,10810.0,0.0,10810.0,6486.0,4324.0
2908,2023-10-08,Este,Deportes,Colchoneta Yoga,Gabriela Nunez,Individual,5,10770.0,0.0,53850.0,32310.0,21540.0
2909,2023-10-08,Sur,Deportes,Mancuernas,Hugo Reyes,Corporativo,7,17430.0,0.0,122010.0,73206.0,48804.0
2910,2023-10-08,Este,Electronica,Parlante Bluetooth,Ana Torres,Individual,4,22630.0,0.1,81468.0,54312.0,27156.0
2911,2023-10-08,Norte,Deportes,Bototas Trekking,Hugo Reyes,Individual,7,57520.0,0.05,382508.0,241584.0,140924.0
2912,2023-10-09,Oeste,Ropa,Zapatillas,Diego Rojas,Pyme,3,44970.0,0.1,121419.0,80946.0,40473.0
2913,2023-10-09,Norte,Oficina,Impresora,Bruno Silva,Individual,7,73030.0,0.05,485650.0,306726.0,178924.0
2914,2023-10-09,Norte,Oficina,Resma de Papel,Isidora Munoz,Individual,7,3970.0,0.0,27790.0,16674.0,11116.0
2915,2023-10-09,Norte,Hogar,Set de Ollas,Elena Vidal,Individual,2,42140.0,0.0,84280.0,50568.0,33712.0
2916,2023-10-09,Este,Deportes,Mancuernas,Bruno Silva,Individual,3,18140.0,0.05,51699.0,32652.0,19047.0
2917,2023-10-09,Norte,Ropa,Camiseta,Hugo Reyes,Individual,1,8210.0,0.15,6978.0,4926.0,2052.0
2918,2023-10-09,Centro,Oficina,Escritorio,Gabriela Nunez,Individual,6,106600.0,0.1,575640.0,383760.0,191880.0
2919,2023-10-09,Centro,Ropa,Pantalon,Gabriela Nunez,Individual,3,15760.0,0.05,44916.0,28368.0,16548.0
2920,2023-10-09,Centro,Hogar,Set de Ollas,Isidora Munoz,Individual,2,42570.0,0.15,72369.0,51084.0,21285.0
2921,2023-10-09,Sur,Electronica,Cargador,Gabriela Nunez,Individual,6,9440.0,0.0,56640.0,33984.0,22656.0
2922,2023-10-09,Este,Deportes,Balon Futbol,Gabriela Nunez,Individual,2,12090.0,0.0,24180.0,14508.0,9672.0
2923,2023-10-10,Centro,Electronica,Cargador,Isidora Munoz,Corporativo,2,8510.0,0.0,17020.0,10212.0,6808.0
2924,2023-10-10,Norte,Hogar,Set de Ollas,Carla Diaz,Individual,7,40590.0,0.2,227304.0,170478.0,56826.0
2925,2023-10-10,Centro,Oficina,Escritorio,Isidora Munoz,Corporativo,4,95560.0,0.1,344016.0,229344.0,114672.0
2926,2023-10-10,Centro,Ropa,Chaqueta,Javier Castro,Individual,2,33890.0,0.0,67780.0,40668.0,27112.0
2927,2023-10-10,Norte,Hogar,Ventilador,Javier Castro,Corporativo,1,21160.0,0.0,21160.0,12696.0,8464.0
2928,2023-10-10,Centro,Oficina,Cuaderno,Hugo Reyes,Individual,3,2040.0,0.1,5508.0,3672.0,1836.0
2929,2023-10-10,Este,Hogar,Set de Ollas,Elena Vidal,Individual,1,38820.0,0.05,36879.0,23292.0,13587.0
2930,2023-10-10,Sur,Hogar,Set de Ollas,Gabriela Nunez,Pyme,7,36820.0,0.05,244853.0,154644.0,90209.0
2931,2023-10-10,Oeste,Ropa,Zapatillas,Gabriela Nunez,Pyme,4,45090.0,0.0,180360.0,108216.0,72144.0
2932,2023-10-10,Norte,Deportes,Colchoneta Yoga,Felipe Soto,Pyme,1,10130.0,0.0,10130.0,6078.0,4052.0
2933,2023-10-10,Sur,Electronica,Mouse,Elena Vidal,Individual,1,6810.0,0.15,5788.0,4086.0,1702.0
2934,2023-10-10,Centro,Ropa,Pantalon,Diego Rojas,Individual,6,15780.0,0.0,94680.0,56808.0,37872.0
2935,2023-10-10,Este,Deportes,Bicicleta,Carla Diaz,Individual,7,146810.0,0.05,976286.0,616602.0,359684.0
2936,2023-10-10,Este,Electronica,Parlante Bluetooth,Bruno Silva,Individual,4,26150.0,0.0,104600.0,62760.0,41840.0
2937,2023-10-10,Centro,Deportes,Mancuernas,Javier Castro,Individual,5,18360.0,0.0,91800.0,55080.0,36720.0
2938,2023-10-10,Sur,Oficina,Escritorio,Javier Castro,Individual,6,86140.0,0.0,516840.0,310104.0,206736.0
2939,2023-10-10,Oeste,Oficina,Escritorio,Hugo Reyes,Individual,3,105370.0,0.0,316110.0,189666.0,126444.0
2940,2023-10-10,Oeste,Hogar,Cafetera,Carla Diaz,Pyme,7,29040.0,0.1,182952.0,121968.0,60984.0
2941,2023-10-11,Centro,Ropa,Camiseta,Felipe Soto,Pyme,4,8290.0,0.15,28186.0,19896.0,8290.0
2942,2023-10-11,Norte,Ropa,Gorra,Elena Vidal,Pyme,2,6490.0,0.15,11033.0,7788.0,3245.0
2943,2023-10-11,Sur,Ropa,Camiseta,Isidora Munoz,Corporativo,3,8310.0,0.1,22437.0,14958.0,7479.0
2944,2023-10-11,Este,Hogar,Ventilador,Hugo Reyes,Corporativo,4,20710.0,0.1,74556.0,49704.0,24852.0
2945,2023-10-11,Oeste,Ropa,Chaqueta,Gabriela Nunez,Pyme,4,33900.0,0.2,108480.0,81360.0,27120.0
2946,2023-10-11,Sur,Ropa,Gorra,Ana Torres,Individual,7,5970.0,0.2,33432.0,25074.0,8358.0
2947,2023-10-12,Este,Electronica,Teclado,Carla Diaz,Individual,4,13620.0,0.0,54480.0,32688.0,21792.0
2948,2023-10-12,Centro,Ropa,Pantalon,Ana Torres,Pyme,1,14950.0,0.15,12708.0,8970.0,3738.0
2949,2023-10-12,Centro,Ropa,Camiseta,Felipe Soto,Individual,5,8390.0,0.05,39852.0,25170.0,14682.0
2950,2023-10-12,Sur,Ropa,Chaqueta,Gabriela Nunez,Individual,4,34050.0,0.15,115770.0,81720.0,34050.0
2951,2023-10-12,Centro,Electronica,Audifonos,Gabriela Nunez,Individual,6,16540.0,0.0,99240.0,59544.0,39696.0
2952,2023-10-12,Oeste,Ropa,Gorra,Diego Rojas,Individual,7,5970.0,0.0,41790.0,25074.0,16716.0
2953,2023-10-12,Oeste,Electronica,Cargador,Diego Rojas,Individual,4,9880.0,0.2,31616.0,23712.0,7904.0
2954,2023-10-12,Centro,Ropa,Pantalon,Gabriela Nunez,Individual,7,16310.0,0.2,91336.0,68502.0,22834.0
2955,2023-10-12,Norte,Electronica,Mouse,Javier Castro,Pyme,3,6680.0,0.15,17034.0,12024.0,5010.0
2956,2023-10-12,Norte,Electronica,Parlante Bluetooth,Carla Diaz,Pyme,4,24440.0,0.0,97760.0,58656.0,39104.0
2957,2023-10-13,Este,Deportes,Mancuernas,Elena Vidal,Pyme,6,17740.0,0.15,90474.0,63864.0,26610.0
2958,2023-10-13,Norte,Electronica,Cargador,Gabriela Nunez,Pyme,7,8890.0,0.0,62230.0,37338.0,24892.0
2959,2023-10-13,Sur,Oficina,Silla Ergonomica,Carla Diaz,Individual,7,93830.0,0.0,656810.0,394086.0,262724.0
2960,2023-10-13,Este,Electronica,Cargador,Carla Diaz,Individual,1,8800.0,0.2,7040.0,5280.0,1760.0
2961,2023-10-13,Este,Deportes,Bicicleta,Javier Castro,Corporativo,7,155230.0,0.0,1086610.0,651966.0,434644.0
2962,2023-10-13,Norte,Ropa,Zapatillas,Elena Vidal,Corporativo,6,43690.0,0.2,209712.0,157284.0,52428.0
2963,2023-10-13,Centro,Hogar,Cafetera,Javier Castro,Individual,2,27660.0,0.15,47022.0,33192.0,13830.0
2964,2023-10-13,Centro,Oficina,Resma de Papel,Elena Vidal,Pyme,6,3700.0,0.15,18870.0,13320.0,5550.0
2965,2023-10-13,Centro,Deportes,Mancuernas,Carla Diaz,Individual,3,17260.0,0.0,51780.0,31068.0,20712.0
2966,2023-10-13,Norte,Electronica,Parlante Bluetooth,Bruno Silva,Individual,6,22840.0,0.15,116484.0,82224.0,34260.0
2967,2023-10-14,Sur,Deportes,Balon Futbol,Bruno Silva,Pyme,4,13500.0,0.05,51300.0,32400.0,18900.0
2968,2023-10-14,Este,Ropa,Pantalon,Felipe Soto,Individual,3,16600.0,0.0,49800.0,29880.0,19920.0
2969,2023-10-14,Centro,Hogar,Set de Ollas,Hugo Reyes,Individual,4,41070.0,0.0,164280.0,98568.0,65712.0
2970,2023-10-14,Centro,Ropa,Pantalon,Carla Diaz,Pyme,3,16630.0,0.1,44901.0,29934.0,14967.0
2971,2023-10-14,Oeste,Hogar,Ventilador,Felipe Soto,,6,21180.0,0.2,101664.0,76248.0,25416.0
2972,2023-10-14,Este,Deportes,Balon Futbol,Bruno Silva,Individual,1,12210.0,0.0,12210.0,7326.0,4884.0
2973,2023-10-14,Norte,Hogar,Set de Ollas,Javier Castro,Individual,5,44790.0,0.15,190358.0,134370.0,55988.0
2974,2023-10-14,Este,Deportes,Balon Futbol,Javier Castro,Corporativo,4,13390.0,0.05,50882.0,32136.0,18746.0
2975,2023-10-14,Norte,Oficina,Resma de Papel,Gabriela Nunez,Individual,7,4030.0,0.0,28210.0,16926.0,11284.0
2976,2023-10-14,Sur,Deportes,Bicicleta,Isidora Munoz,Corporativo,4,151690.0,0.2,485408.0,364056.0,121352.0
2977,2023-10-14,Este,Hogar,Cafetera,Gabriela Nunez,Pyme,1,31120.0,0.0,31120.0,18672.0,12448.0
2978,2023-10-14,Oeste,Oficina,Silla Ergonomica,Carla Diaz,Individual,1,87870.0,0.0,87870.0,52722.0,35148.0
2979,2023-10-14,Este,Hogar,Ventilador,Ana Torres,Corporativo,7,18790.0,0.0,131530.0,78918.0,52612.0
2980,2023-10-14,Norte,Ropa,Chaqueta,Javier Castro,Corporativo,5,35400.0,0.0,177000.0,106200.0,70800.0
2981,2023-10-14,Centro,Electronica,Parlante Bluetooth,Gabriela Nunez,Pyme,7,24900.0,0.05,165585.0,104580.0,61005.0
2982,2023-10-14,Centro,Deportes,Bototas Trekking,Elena Vidal,Individual,4,49940.0,0.0,199760.0,119856.0,79904.0
2983,2023-10-14,Este,Hogar,Ventilador,Javier Castro,Corporativo,6,20200.0,0.0,121200.0,72720.0,48480.0
2984,2023-10-15,Oeste,Oficina,Silla Ergonomica,Hugo Reyes,Corporativo,5,91180.0,0.0,455900.0,273540.0,182360.0
2985,2023-10-15,Oeste,Ropa,Camiseta,Hugo Reyes,Individual,1,8020.0,0.2,6416.0,4812.0,1604.0
2986,2023-10-15,Norte,Oficina,Cuaderno,Hugo Reyes,Individual,7,1750.0,0.0,12250.0,7350.0,4900.0
2987,2023-10-15,Este,Hogar,Lampara LED,Carla Diaz,Individual,6,9720.0,0.05,55404.0,34992.0,20412.0
2988,2023-10-15,Centro,Electronica,Mouse,Isidora Munoz,Individual,3,6430.0,0.2,15432.0,11574.0,3858.0
2989,2023-10-15,Norte,Deportes,Bicicleta,Javier Castro,Individual,2,156230.0,0.0,312460.0,187476.0,124984.0
2990,2023-10-15,Este,Oficina,Cuaderno,Carla Diaz,Individual,4,1900.0,0.2,6080.0,4560.0,1520.0
2991,2023-10-15,Centro,Deportes,Bototas Trekking,Diego Rojas,Individual,6,55290.0,0.1,298566.0,199044.0,99522.0
2992,2023-10-15,Centro,Oficina,Silla Ergonomica,Diego Rojas,Individual,7,91080.0,0.0,637560.0,382536.0,255024.0
2993,2023-10-15,Norte,Ropa,Zapatillas,Gabriela Nunez,Individual,6,46350.0,0.15,236385.0,166860.0,69525.0
2994,2023-10-15,Centro,Deportes,Balon Futbol,Hugo Reyes,Individual,4,14020.0,0.05,53276.0,33648.0,19628.0
2995,2023-10-15,Oeste,Oficina,Silla Ergonomica,Hugo Reyes,Individual,4,86270.0,0.0,345080.0,207048.0,138032.0
2996,2023-10-15,Centro,Oficina,Silla Ergonomica,Elena Vidal,Pyme,5,93860.0,0.2,375440.0,281580.0,93860.0
2997,2023-10-15,Oeste,Deportes,Bototas Trekking,Diego Rojas,Individual,6,55520.0,0.15,283152.0,199872.0,83280.0
2998,2023-10-16,Centro,Electronica,Audifonos,Diego Rojas,Individual,4,15320.0,0.0,61280.0,36768.0,24512.0
2999,2023-10-16,Norte,Deportes,Balon Futbol,Carla Diaz,Individual,3,12630.0,0.0,37890.0,22734.0,15156.0
3000,2023-10-16,Norte,Deportes,Bototas Trekking,Hugo Reyes,Individual,3,51490.0,0.0,154470.0,92682.0,61788.0
3001,2023-10-16,Este,Electronica,Teclado,Diego Rojas,Individual,6,13940.0,0.15,71094.0,50184.0,20910.0
3002,2023-10-16,Norte,Oficina,Impresora,Hugo Reyes,Individual,5,67940.0,0.0,339700.0,203820.0,135880.0
3003,2023-10-16,Oeste,Deportes,Bototas Trekking,Carla Diaz,Individual,1,55270.0,0.2,44216.0,33162.0,11054.0
3004,2023-10-16,Centro,Electronica,Parlante Bluetooth,Diego Rojas,Individual,3,25180.0,0.15,64209.0,45324.0,18885.0
3005,2023-10-16,Sur,Ropa,Gorra,Diego Rojas,Individual,5,5530.0,0.1,24885.0,16590.0,8295.0
3006,2023-10-16,Norte,Oficina,Silla Ergonomica,Hugo Reyes,Individual,4,87290.0,0.15,296786.0,209496.0,87290.0
3007,2023-10-16,Sur,Electronica,Cargador,Elena Vidal,Pyme,4,8060.0,0.15,27404.0,19344.0,8060.0
3008,2023-10-16,Este,Ropa,Pantalon,Elena Vidal,Individual,5,15840.0,0.0,79200.0,47520.0,31680.0
3009,2023-10-16,Centro,Ropa,Zapatillas,Gabriela Nunez,Individual,5,44070.0,0.1,198315.0,132210.0,66105.0
3010,2023-10-16,Centro,Ropa,Zapatillas,Diego Rojas,Individual,5,46600.0,0.0,233000.0,139800.0,93200.0
3011,2023-10-17,Oeste,Electronica,Mouse,Elena Vidal,Individual,6,6690.0,0.2,32112.0,24084.0,8028.0
3012,2023-10-17,Sur,Ropa,Zapatillas,Carla Diaz,Pyme,1,44990.0,0.0,44990.0,26994.0,17996.0
3013,2023-10-17,Este,Ropa,Zapatillas,Javier Castro,Pyme,3,44940.0,0.2,107856.0,80892.0,26964.0
3014,2023-10-17,Centro,Electronica,Mouse,Hugo Reyes,Individual,7,6530.0,0.15,38854.0,27426.0,11428.0
3015,2023-10-17,Este,Oficina,Cuaderno,Hugo Reyes,Pyme,2,2020.0,0.05,3838.0,2424.0,1414.0
3016,2023-10-17,Norte,Deportes,Mancuernas,Elena Vidal,Individual,7,17900.0,0.0,125300.0,75180.0,50120.0
3017,2023-10-17,Norte,Hogar,Set de Ollas,Isidora Munoz,Individual,7,37770.0,0.0,264390.0,158634.0,105756.0
3018,2023-10-17,Este,Hogar,Cafetera,Javier Castro,Pyme,4,28950.0,0.2,92640.0,69480.0,23160.0
3019,2023-10-17,Sur,Hogar,Aspiradora,Isidora Munoz,Individual,3,74490.0,0.0,223470.0,134082.0,89388.0
3020,2023-10-17,Centro,Oficina,Cuaderno,Felipe Soto,Pyme,7,2170.0,0.0,15190.0,9114.0,6076.0
3021,2023-10-17,Sur,Electronica,Mouse,Hugo Reyes,Pyme,5,7040.0,0.0,35200.0,21120.0,14080.0
3022,2023-10-17,Este,Ropa,Chaqueta,Bruno Silva,Pyme,4,33540.0,0.0,134160.0,80496.0,53664.0
3023,2023-10-17,Norte,Ropa,Gorra,Elena Vidal,Individual,7,5720.0,0.0,40040.0,24024.0,16016.0
3024,2023-10-17,Centro,Deportes,Mancuernas,Felipe Soto,Pyme,4,18360.0,0.0,73440.0,44064.0,29376.0
3025,2023-10-18,Este,Hogar,Set de Ollas,Elena Vidal,Corporativo,7,42380.0,0.15,252161.0,177996.0,74165.0
3026,2023-10-18,Este,Ropa,Camiseta,Carla Diaz,Pyme,6,8270.0,0.2,39696.0,29772.0,9924.0
3027,2023-10-18,Norte,Hogar,Aspiradora,Bruno Silva,Individual,3,82620.0,0.05,235467.0,148716.0,86751.0
3028,2023-10-18,Oeste,Deportes,Balon Futbol,Diego Rojas,Individual,5,12580.0,0.0,62900.0,37740.0,25160.0
3029,2023-10-18,Norte,Oficina,Resma de Papel,Ana Torres,Individual,3,4040.0,0.0,12120.0,7272.0,4848.0
3030,2023-10-18,Sur,Electronica,Cargador,Javier Castro,Individual,5,7960.0,0.0,39800.0,23880.0,15920.0
3031,2023-10-18,Oeste,Deportes,Colchoneta Yoga,Ana Torres,Individual,5,8820.0,0.15,37485.0,26460.0,11025.0
3032,2023-10-18,Oeste,Deportes,Mancuernas,Isidora Munoz,Individual,6,19750.0,0.05,112575.0,71100.0,41475.0
3033,2023-10-18,Norte,Deportes,Balon Futbol,Elena Vidal,Individual,1,11360.0,0.15,9656.0,6816.0,2840.0
3034,2023-10-18,Norte,Electronica,Parlante Bluetooth,Felipe Soto,Individual,6,27690.0,0.1,149526.0,99684.0,49842.0
3035,2023-10-19,Este,Hogar,Cafetera,Carla Diaz,Individual,5,30980.0,0.1,139410.0,92940.0,46470.0
3036,2023-10-19,Oeste,Hogar,Aspiradora,Carla Diaz,Individual,4,83820.0,0.0,335280.0,201168.0,134112.0
3037,2023-10-19,Sur,Hogar,Set de Ollas,Gabriela Nunez,Corporativo,6,36740.0,0.15,187374.0,132264.0,55110.0
3038,2023-10-19,Este,Electronica,Parlante Bluetooth,Isidora Munoz,Individual,3,24880.0,0.0,74640.0,44784.0,29856.0
3039,2023-10-19,Norte,Ropa,Pantalon,Isidora Munoz,Corporativo,7,17370.0,0.2,97272.0,72954.0,24318.0
3040,2023-10-19,Norte,Hogar,Cafetera,Bruno Silva,Pyme,5,28860.0,0.05,137085.0,86580.0,50505.0
3041,2023-10-19,Centro,Deportes,Bicicleta,Felipe Soto,Individual,2,140440.0,0.2,224704.0,168528.0,56176.0
3042,2023-10-20,Sur,Hogar,Cafetera,Diego Rojas,Individual,5,30770.0,0.1,138465.0,92310.0,46155.0
3043,2023-10-20,Centro,Oficina,Silla Ergonomica,Carla Diaz,Pyme,3,90400.0,0.0,271200.0,162720.0,108480.0
3044,2023-10-20,Norte,Hogar,Cafetera,Isidora Munoz,Individual,3,30800.0,0.2,73920.0,55440.0,18480.0
3045,2023-10-20,Norte,Hogar,Cafetera,Hugo Reyes,Individual,2,27990.0,0.05,53181.0,33588.0,19593.0
3046,2023-10-20,Sur,Electronica,Audifonos,Carla Diaz,Individual,5,14460.0,0.0,72300.0,43380.0,28920.0
3047,2023-10-20,Este,Electronica,Mouse,Hugo Reyes,Pyme,7,7180.0,0.05,47747.0,30156.0,17591.0
3048,2023-10-20,Este,Ropa,Chaqueta,Carla Diaz,Pyme,2,37440.0,0.05,71136.0,44928.0,26208.0
3049,2023-10-20,Norte,Ropa,Pantalon,Javier Castro,Pyme,1,15900.0,0.0,15900.0,9540.0,6360.0
3050,2023-10-20,Oeste,Electronica,Cargador,Hugo Reyes,Pyme,1,9450.0,0.0,9450.0,5670.0,3780.0
3051,2023-10-20,Oeste,Deportes,Mancuernas,Carla Diaz,Pyme,4,18780.0,0.15,63852.0,45072.0,18780.0
3052,2023-10-20,Sur,Hogar,Ventilador,Javier Castro,Corporativo,5,19710.0,0.0,98550.0,59130.0,39420.0
3053,2023-10-20,Este,Hogar,Aspiradora,Gabriela Nunez,Individual,1,78690.0,0.2,62952.0,47214.0,15738.0
3054,2023-10-20,Centro,Deportes,Bototas Trekking,Felipe Soto,Corporativo,3,57780.0,0.1,156006.0,104004.0,52002.0
3055,2023-10-20,Norte,Deportes,Bototas Trekking,Isidora Munoz,Individual,5,60590.0,0.2,242360.0,181770.0,60590.0
3056,2023-10-20,Sur,Deportes,Bicicleta,Gabriela Nunez,Individual,7,143390.0,0.15,853170.0,602238.0,250932.0
3057,2023-10-20,Centro,Hogar,Ventilador,Felipe Soto,Pyme,1,20980.0,0.05,19931.0,12588.0,7343.0
3058,2023-10-20,Centro,Deportes,Balon Futbol,Hugo Reyes,Individual,1,13260.0,0.0,13260.0,7956.0,5304.0
3059,2023-10-21,Centro,Deportes,Bicicleta,Hugo Reyes,Individual,6,150270.0,0.1,811458.0,540972.0,270486.0
3060,2023-10-21,Sur,Deportes,Balon Futbol,Elena Vidal,Individual,2,11590.0,0.05,22021.0,13908.0,8113.0
3061,2023-10-21,Norte,Electronica,Mouse,Isidora Munoz,Pyme,4,7350.0,0.1,26460.0,17640.0,8820.0
3062,2023-10-21,Este,Electronica,Mouse,Elena Vidal,Pyme,4,6870.0,0.0,27480.0,16488.0,10992.0
3063,2023-10-21,Centro,Electronica,Parlante Bluetooth,Elena Vidal,Corporativo,7,25030.0,0.0,175210.0,105126.0,70084.0
3064,2023-10-21,Centro,Ropa,Pantalon,Elena Vidal,Individual,2,16010.0,0.1,28818.0,19212.0,9606.0
3065,2023-10-21,Oeste,Deportes,Balon Futbol,Carla Diaz,Individual,1,12830.0,0.0,12830.0,7698.0,5132.0
3066,2023-10-21,Este,Hogar,Set de Ollas,Diego Rojas,Corporativo,7,42640.0,0.1,268632.0,179088.0,89544.0
3067,2023-10-21,Centro,Deportes,Mancuernas,Isidora Munoz,Individual,3,18320.0,0.0,54960.0,32976.0,21984.0
3068,2023-10-21,Centro,Electronica,Mouse,Diego Rojas,Individual,1,6720.0,0.1,6048.0,4032.0,2016.0
3069,2023-10-21,Centro,Oficina,Impresora,Gabriela Nunez,Pyme,2,69050.0,0.1,124290.0,82860.0,41430.0
3070,2023-10-21,Sur,Ropa,Gorra,Gabriela Nunez,Individual,2,5570.0,0.2,8912.0,6684.0,2228.0
3071,2023-10-21,Este,Ropa,Gorra,Carla Diaz,Individual,2,5870.0,0.0,11740.0,7044.0,4696.0
3072,2023-10-21,Este,Deportes,Bicicleta,Gabriela Nunez,Individual,3,148980.0,0.05,424593.0,268164.0,156429.0
3073,2023-10-21,Oeste,Ropa,Camiseta,Gabriela Nunez,Pyme,4,7760.0,0.0,31040.0,18624.0,12416.0
3074,2023-10-21,Este,Electronica,Teclado,Carla Diaz,Corporativo,6,12630.0,0.0,75780.0,45468.0,30312.0
3075,2023-10-22,Oeste,Oficina,Resma de Papel,Bruno Silva,Corporativo,4,3980.0,0.1,14328.0,9552.0,4776.0
3076,2023-10-22,Centro,Ropa,Pantalon,Hugo Reyes,Individual,4,16680.0,0.15,56712.0,40032.0,16680.0
